model,method,as_of_session,decision_session,p10,group,Y10
M0,equal_width,2022-04-11,2022-04-12,0.07124842370744011,1,0
M0,equal_width,2022-04-12,2022-04-13,0.07124842370744011,1,0
M0,equal_width,2022-04-13,2022-04-14,0.07124842370744011,1,0
M0,equal_width,2022-04-14,2022-04-18,0.07124842370744011,1,0
M0,equal_width,2022-04-18,2022-04-19,0.07124842370744011,1,1
M0,equal_width,2022-04-19,2022-04-20,0.07124842370744011,1,1
M0,equal_width,2022-04-20,2022-04-21,0.07124842370744011,1,1
M0,equal_width,2022-04-21,2022-04-22,0.07124842370744011,1,0
M0,equal_width,2022-04-22,2022-04-25,0.07124842370744011,1,0
M0,equal_width,2022-04-25,2022-04-26,0.07124842370744011,1,0
M0,equal_width,2022-04-26,2022-04-27,0.07124842370744011,1,0
M0,equal_width,2022-04-27,2022-04-28,0.07124842370744011,1,0
M0,equal_width,2022-04-28,2022-04-29,0.07124842370744011,1,0
M0,equal_width,2022-04-29,2022-05-02,0.07318573185731857,1,0
M0,equal_width,2022-05-02,2022-05-03,0.07318573185731857,1,0
M0,equal_width,2022-05-03,2022-05-04,0.07318573185731857,1,1
M0,equal_width,2022-05-04,2022-05-05,0.07318573185731857,1,0
M0,equal_width,2022-05-05,2022-05-06,0.07318573185731857,1,0
M0,equal_width,2022-05-06,2022-05-09,0.07318573185731857,1,0
M0,equal_width,2022-05-09,2022-05-10,0.07318573185731857,1,0
M0,equal_width,2022-05-10,2022-05-11,0.07318573185731857,1,0
M0,equal_width,2022-05-11,2022-05-12,0.07318573185731857,1,0
M0,equal_width,2022-05-12,2022-05-13,0.07318573185731857,1,0
M0,equal_width,2022-05-13,2022-05-16,0.07318573185731857,1,0
M0,equal_width,2022-05-16,2022-05-17,0.07318573185731857,1,0
M0,equal_width,2022-05-17,2022-05-18,0.07318573185731857,1,0
M0,equal_width,2022-05-18,2022-05-19,0.07318573185731857,1,0
M0,equal_width,2022-05-19,2022-05-20,0.07318573185731857,1,0
M0,equal_width,2022-05-20,2022-05-23,0.07318573185731857,1,0
M0,equal_width,2022-05-23,2022-05-24,0.07318573185731857,1,0
M0,equal_width,2022-05-24,2022-05-25,0.07318573185731857,1,0
M0,equal_width,2022-05-25,2022-05-26,0.07318573185731857,1,0
M0,equal_width,2022-05-26,2022-05-27,0.07318573185731857,1,0
M0,equal_width,2022-05-27,2022-05-31,0.07318573185731857,1,0
M0,equal_width,2022-05-31,2022-06-01,0.07254196642685852,1,0
M0,equal_width,2022-06-01,2022-06-02,0.07254196642685852,1,0
M0,equal_width,2022-06-02,2022-06-03,0.07254196642685852,1,0
M0,equal_width,2022-06-03,2022-06-06,0.07254196642685852,1,1
M0,equal_width,2022-06-06,2022-06-07,0.07254196642685852,1,1
M0,equal_width,2022-06-07,2022-06-08,0.07254196642685852,1,1
M0,equal_width,2022-06-08,2022-06-09,0.07254196642685852,1,0
M0,equal_width,2022-06-09,2022-06-10,0.07254196642685852,1,0
M0,equal_width,2022-06-10,2022-06-13,0.07254196642685852,1,0
M0,equal_width,2022-06-13,2022-06-14,0.07254196642685852,1,0
M0,equal_width,2022-06-14,2022-06-15,0.07254196642685852,1,0
M0,equal_width,2022-06-15,2022-06-16,0.07254196642685852,1,0
M0,equal_width,2022-06-16,2022-06-17,0.07254196642685852,1,0
M0,equal_width,2022-06-17,2022-06-21,0.07254196642685852,1,0
M0,equal_width,2022-06-21,2022-06-22,0.07254196642685852,1,0
M0,equal_width,2022-06-22,2022-06-23,0.07254196642685852,1,0
M0,equal_width,2022-06-23,2022-06-24,0.07254196642685852,1,0
M0,equal_width,2022-06-24,2022-06-27,0.07254196642685852,1,0
M0,equal_width,2022-06-27,2022-06-28,0.07254196642685852,1,0
M0,equal_width,2022-06-28,2022-06-29,0.07254196642685852,1,0
M0,equal_width,2022-06-29,2022-06-30,0.07254196642685852,1,0
M0,equal_width,2022-06-30,2022-07-01,0.07426900584795323,1,0
M0,equal_width,2022-07-01,2022-07-05,0.07426900584795323,1,0
M0,equal_width,2022-07-05,2022-07-06,0.07426900584795323,1,0
M0,equal_width,2022-07-06,2022-07-07,0.07426900584795323,1,0
M0,equal_width,2022-07-07,2022-07-08,0.07426900584795323,1,0
M0,equal_width,2022-07-08,2022-07-11,0.07426900584795323,1,0
M0,equal_width,2022-07-11,2022-07-12,0.07426900584795323,1,0
M0,equal_width,2022-07-12,2022-07-13,0.07426900584795323,1,0
M0,equal_width,2022-07-13,2022-07-14,0.07426900584795323,1,0
M0,equal_width,2022-07-14,2022-07-15,0.07426900584795323,1,0
M0,equal_width,2022-07-15,2022-07-18,0.07426900584795323,1,0
M0,equal_width,2022-07-18,2022-07-19,0.07426900584795323,1,0
M0,equal_width,2022-07-19,2022-07-20,0.07426900584795323,1,0
M0,equal_width,2022-07-20,2022-07-21,0.07426900584795323,1,0
M0,equal_width,2022-07-21,2022-07-22,0.07426900584795323,1,0
M0,equal_width,2022-07-22,2022-07-25,0.07426900584795323,1,0
M0,equal_width,2022-07-25,2022-07-26,0.07426900584795323,1,0
M0,equal_width,2022-07-26,2022-07-27,0.07426900584795323,1,0
M0,equal_width,2022-07-27,2022-07-28,0.07426900584795323,1,0
M0,equal_width,2022-07-28,2022-07-29,0.07426900584795323,1,0
M0,equal_width,2022-07-29,2022-08-01,0.07257142857142856,1,0
M0,equal_width,2022-08-01,2022-08-02,0.07257142857142856,1,0
M0,equal_width,2022-08-02,2022-08-03,0.07257142857142856,1,0
M0,equal_width,2022-08-03,2022-08-04,0.07257142857142856,1,0
M0,equal_width,2022-08-04,2022-08-05,0.07257142857142856,1,0
M0,equal_width,2022-08-05,2022-08-08,0.07257142857142856,1,0
M0,equal_width,2022-08-08,2022-08-09,0.07257142857142856,1,0
M0,equal_width,2022-08-09,2022-08-10,0.07257142857142856,1,0
M0,equal_width,2022-08-10,2022-08-11,0.07257142857142856,1,0
M0,equal_width,2022-08-11,2022-08-12,0.07257142857142856,1,0
M0,equal_width,2022-08-12,2022-08-15,0.07257142857142856,1,0
M0,equal_width,2022-08-15,2022-08-16,0.07257142857142856,1,0
M0,equal_width,2022-08-16,2022-08-17,0.07257142857142856,1,0
M0,equal_width,2022-08-17,2022-08-18,0.07257142857142856,1,0
M0,equal_width,2022-08-18,2022-08-19,0.07257142857142856,1,0
M0,equal_width,2022-08-19,2022-08-22,0.07257142857142856,1,0
M0,equal_width,2022-08-22,2022-08-23,0.07257142857142856,1,0
M0,equal_width,2022-08-23,2022-08-24,0.07257142857142856,1,0
M0,equal_width,2022-08-24,2022-08-25,0.07257142857142856,1,0
M0,equal_width,2022-08-25,2022-08-26,0.07257142857142856,1,0
M0,equal_width,2022-08-26,2022-08-29,0.07257142857142856,1,0
M0,equal_width,2022-08-29,2022-08-30,0.07257142857142856,1,0
M0,equal_width,2022-08-30,2022-08-31,0.07257142857142856,1,0
M0,equal_width,2022-08-31,2022-09-01,0.07071269487750556,1,0
M0,equal_width,2022-09-01,2022-09-02,0.07071269487750556,1,0
M0,equal_width,2022-09-02,2022-09-06,0.07071269487750556,1,0
M0,equal_width,2022-09-06,2022-09-07,0.07071269487750556,1,0
M0,equal_width,2022-09-07,2022-09-08,0.07071269487750556,1,0
M0,equal_width,2022-09-08,2022-09-09,0.07071269487750556,1,0
M0,equal_width,2022-09-09,2022-09-12,0.07071269487750556,1,0
M0,equal_width,2022-09-12,2022-09-13,0.07071269487750556,1,0
M0,equal_width,2022-09-13,2022-09-14,0.07071269487750556,1,0
M0,equal_width,2022-09-14,2022-09-15,0.07071269487750556,1,0
M0,equal_width,2022-09-15,2022-09-16,0.07071269487750556,1,0
M0,equal_width,2022-09-16,2022-09-19,0.07071269487750556,1,0
M0,equal_width,2022-09-19,2022-09-20,0.07071269487750556,1,0
M0,equal_width,2022-09-20,2022-09-21,0.07071269487750556,1,0
M0,equal_width,2022-09-21,2022-09-22,0.07071269487750556,1,0
M0,equal_width,2022-09-22,2022-09-23,0.07071269487750556,1,0
M0,equal_width,2022-09-23,2022-09-26,0.07071269487750556,1,0
M0,equal_width,2022-09-26,2022-09-27,0.07071269487750556,1,0
M0,equal_width,2022-09-27,2022-09-28,0.07071269487750556,1,0
M0,equal_width,2022-09-28,2022-09-29,0.07071269487750556,1,0
M0,equal_width,2022-09-29,2022-09-30,0.07071269487750556,1,0
M0,equal_width,2022-09-30,2022-10-03,0.0690968443960827,1,0
M0,equal_width,2022-10-03,2022-10-04,0.0690968443960827,1,0
M0,equal_width,2022-10-04,2022-10-05,0.0690968443960827,1,0
M0,equal_width,2022-10-05,2022-10-06,0.0690968443960827,1,0
M0,equal_width,2022-10-06,2022-10-07,0.0690968443960827,1,0
M0,equal_width,2022-10-07,2022-10-10,0.0690968443960827,1,0
M0,equal_width,2022-10-10,2022-10-11,0.0690968443960827,1,0
M0,equal_width,2022-10-11,2022-10-12,0.0690968443960827,1,0
M0,equal_width,2022-10-12,2022-10-13,0.0690968443960827,1,0
M0,equal_width,2022-10-13,2022-10-14,0.0690968443960827,1,0
M0,equal_width,2022-10-14,2022-10-17,0.0690968443960827,1,0
M0,equal_width,2022-10-17,2022-10-18,0.0690968443960827,1,0
M0,equal_width,2022-10-18,2022-10-19,0.0690968443960827,1,0
M0,equal_width,2022-10-19,2022-10-20,0.0690968443960827,1,0
M0,equal_width,2022-10-20,2022-10-21,0.0690968443960827,1,0
M0,equal_width,2022-10-21,2022-10-24,0.0690968443960827,1,0
M0,equal_width,2022-10-24,2022-10-25,0.0690968443960827,1,0
M0,equal_width,2022-10-25,2022-10-26,0.0690968443960827,1,0
M0,equal_width,2022-10-26,2022-10-27,0.0690968443960827,1,0
M0,equal_width,2022-10-27,2022-10-28,0.0690968443960827,1,0
M0,equal_width,2022-10-28,2022-10-31,0.0690968443960827,1,0
M0,equal_width,2022-10-31,2022-11-01,0.0675531914893617,1,0
M0,equal_width,2022-11-01,2022-11-02,0.0675531914893617,1,0
M0,equal_width,2022-11-02,2022-11-03,0.0675531914893617,1,0
M0,equal_width,2022-11-03,2022-11-04,0.0675531914893617,1,0
M0,equal_width,2022-11-04,2022-11-07,0.0675531914893617,1,0
M0,equal_width,2022-11-07,2022-11-08,0.0675531914893617,1,0
M0,equal_width,2022-11-08,2022-11-09,0.0675531914893617,1,0
M0,equal_width,2022-11-09,2022-11-10,0.0675531914893617,1,0
M0,equal_width,2022-11-10,2022-11-11,0.0675531914893617,1,0
M0,equal_width,2022-11-11,2022-11-14,0.0675531914893617,1,0
M0,equal_width,2022-11-14,2022-11-15,0.0675531914893617,1,0
M0,equal_width,2022-11-15,2022-11-16,0.0675531914893617,1,0
M0,equal_width,2022-11-16,2022-11-17,0.0675531914893617,1,0
M0,equal_width,2022-11-17,2022-11-18,0.0675531914893617,1,0
M0,equal_width,2022-11-18,2022-11-21,0.0675531914893617,1,0
M0,equal_width,2022-11-21,2022-11-22,0.0675531914893617,1,0
M0,equal_width,2022-11-22,2022-11-23,0.0675531914893617,1,0
M0,equal_width,2022-11-23,2022-11-25,0.0675531914893617,1,0
M0,equal_width,2022-11-25,2022-11-28,0.0675531914893617,1,0
M0,equal_width,2022-11-28,2022-11-29,0.0675531914893617,1,0
M0,equal_width,2022-11-29,2022-11-30,0.0675531914893617,1,0
M0,equal_width,2022-11-30,2022-12-01,0.06607700312174818,1,0
M0,equal_width,2022-12-01,2022-12-02,0.06607700312174818,1,0
M0,equal_width,2022-12-02,2022-12-05,0.06607700312174818,1,0
M0,equal_width,2022-12-05,2022-12-06,0.06607700312174818,1,0
M0,equal_width,2022-12-06,2022-12-07,0.06607700312174818,1,0
M0,equal_width,2022-12-07,2022-12-08,0.06607700312174818,1,0
M0,equal_width,2022-12-08,2022-12-09,0.06607700312174818,1,0
M0,equal_width,2022-12-09,2022-12-12,0.06607700312174818,1,0
M0,equal_width,2022-12-12,2022-12-13,0.06607700312174818,1,0
M0,equal_width,2022-12-13,2022-12-14,0.06607700312174818,1,0
M0,equal_width,2022-12-14,2022-12-15,0.06607700312174818,1,0
M0,equal_width,2022-12-15,2022-12-16,0.06607700312174818,1,0
M0,equal_width,2022-12-16,2022-12-19,0.06607700312174818,1,0
M0,equal_width,2022-12-19,2022-12-20,0.06607700312174818,1,0
M0,equal_width,2022-12-20,2022-12-21,0.06607700312174818,1,0
M0,equal_width,2022-12-21,2022-12-22,0.06607700312174818,1,0
M0,equal_width,2022-12-22,2022-12-23,0.06607700312174818,1,0
M0,equal_width,2022-12-23,2022-12-27,0.06607700312174818,1,0
M0,equal_width,2022-12-27,2022-12-28,0.06607700312174818,1,0
M0,equal_width,2022-12-28,2022-12-29,0.06607700312174818,1,0
M0,equal_width,2022-12-29,2022-12-30,0.06607700312174818,1,0
M0,equal_width,2022-12-30,2023-01-03,0.06466395112016293,1,0
M0,equal_width,2023-01-03,2023-01-04,0.06466395112016293,1,0
M0,equal_width,2023-01-04,2023-01-05,0.06466395112016293,1,0
M0,equal_width,2023-01-05,2023-01-06,0.06466395112016293,1,0
M0,equal_width,2023-01-06,2023-01-09,0.06466395112016293,1,0
M0,equal_width,2023-01-09,2023-01-10,0.06466395112016293,1,0
M0,equal_width,2023-01-10,2023-01-11,0.06466395112016293,1,0
M0,equal_width,2023-01-11,2023-01-12,0.06466395112016293,1,0
M0,equal_width,2023-01-12,2023-01-13,0.06466395112016293,1,0
M0,equal_width,2023-01-13,2023-01-17,0.06466395112016293,1,0
M0,equal_width,2023-01-17,2023-01-18,0.06466395112016293,1,0
M0,equal_width,2023-01-18,2023-01-19,0.06466395112016293,1,0
M0,equal_width,2023-01-19,2023-01-20,0.06466395112016293,1,0
M0,equal_width,2023-01-20,2023-01-23,0.06466395112016293,1,0
M0,equal_width,2023-01-23,2023-01-24,0.06466395112016293,1,0
M0,equal_width,2023-01-24,2023-01-25,0.06466395112016293,1,0
M0,equal_width,2023-01-25,2023-01-26,0.06466395112016293,1,0
M0,equal_width,2023-01-26,2023-01-27,0.06466395112016293,1,0
M0,equal_width,2023-01-27,2023-01-30,0.06466395112016293,1,0
M0,equal_width,2023-01-30,2023-01-31,0.06466395112016293,1,0
M0,equal_width,2023-01-31,2023-02-01,0.06337325349301395,1,0
M0,equal_width,2023-02-01,2023-02-02,0.06337325349301395,1,0
M0,equal_width,2023-02-02,2023-02-03,0.06337325349301395,1,0
M0,equal_width,2023-02-03,2023-02-06,0.06337325349301395,1,0
M0,equal_width,2023-02-06,2023-02-07,0.06337325349301395,1,0
M0,equal_width,2023-02-07,2023-02-08,0.06337325349301395,1,0
M0,equal_width,2023-02-08,2023-02-09,0.06337325349301395,1,0
M0,equal_width,2023-02-09,2023-02-10,0.06337325349301395,1,0
M0,equal_width,2023-02-10,2023-02-13,0.06337325349301395,1,0
M0,equal_width,2023-02-13,2023-02-14,0.06337325349301395,1,0
M0,equal_width,2023-02-14,2023-02-15,0.06337325349301395,1,0
M0,equal_width,2023-02-15,2023-02-16,0.06337325349301395,1,0
M0,equal_width,2023-02-16,2023-02-17,0.06337325349301395,1,0
M0,equal_width,2023-02-17,2023-02-21,0.06337325349301395,1,0
M0,equal_width,2023-02-21,2023-02-22,0.06337325349301395,1,0
M0,equal_width,2023-02-22,2023-02-23,0.06337325349301395,1,0
M0,equal_width,2023-02-23,2023-02-24,0.06337325349301395,1,0
M0,equal_width,2023-02-24,2023-02-27,0.06337325349301395,1,0
M0,equal_width,2023-02-27,2023-02-28,0.06337325349301395,1,0
M0,equal_width,2023-02-28,2023-03-01,0.062193927522037236,1,0
M0,equal_width,2023-03-01,2023-03-02,0.062193927522037236,1,0
M0,equal_width,2023-03-02,2023-03-03,0.062193927522037236,1,1
M0,equal_width,2023-03-03,2023-03-06,0.062193927522037236,1,1
M0,equal_width,2023-03-06,2023-03-07,0.062193927522037236,1,1
M0,equal_width,2023-03-07,2023-03-08,0.062193927522037236,1,1
M0,equal_width,2023-03-08,2023-03-09,0.062193927522037236,1,0
M0,equal_width,2023-03-09,2023-03-10,0.062193927522037236,1,0
M0,equal_width,2023-03-10,2023-03-13,0.062193927522037236,1,0
M0,equal_width,2023-03-13,2023-03-14,0.062193927522037236,1,0
M0,equal_width,2023-03-14,2023-03-15,0.062193927522037236,1,0
M0,equal_width,2023-03-15,2023-03-16,0.062193927522037236,1,0
M0,equal_width,2023-03-16,2023-03-17,0.062193927522037236,1,0
M0,equal_width,2023-03-17,2023-03-20,0.062193927522037236,1,0
M0,equal_width,2023-03-20,2023-03-21,0.062193927522037236,1,0
M0,equal_width,2023-03-21,2023-03-22,0.062193927522037236,1,0
M0,equal_width,2023-03-22,2023-03-23,0.062193927522037236,1,0
M0,equal_width,2023-03-23,2023-03-24,0.062193927522037236,1,0
M0,equal_width,2023-03-24,2023-03-27,0.062193927522037236,1,0
M0,equal_width,2023-03-27,2023-03-28,0.062193927522037236,1,0
M0,equal_width,2023-03-28,2023-03-29,0.062193927522037236,1,0
M0,equal_width,2023-03-29,2023-03-30,0.062193927522037236,1,0
M0,equal_width,2023-03-30,2023-03-31,0.062193927522037236,1,0
M0,equal_width,2023-03-31,2023-04-03,0.06465517241379312,1,0
M0,equal_width,2023-04-03,2023-04-04,0.06465517241379312,1,0
M0,equal_width,2023-04-04,2023-04-05,0.06465517241379312,1,0
M0,equal_width,2023-04-05,2023-04-06,0.06465517241379312,1,0
M0,equal_width,2023-04-06,2023-04-10,0.06465517241379312,1,0
M0,equal_width,2023-04-10,2023-04-11,0.06465517241379312,1,0
M0,equal_width,2023-04-11,2023-04-12,0.06465517241379312,1,0
M0,equal_width,2023-04-12,2023-04-13,0.06465517241379312,1,0
M0,equal_width,2023-04-13,2023-04-14,0.06465517241379312,1,0
M0,equal_width,2023-04-14,2023-04-17,0.06465517241379312,1,0
M0,equal_width,2023-04-17,2023-04-18,0.06465517241379312,1,0
M0,equal_width,2023-04-18,2023-04-19,0.06465517241379312,1,0
M0,equal_width,2023-04-19,2023-04-20,0.06465517241379312,1,0
M0,equal_width,2023-04-20,2023-04-21,0.06465517241379312,1,0
M0,equal_width,2023-04-21,2023-04-24,0.06465517241379312,1,0
M0,equal_width,2023-04-24,2023-04-25,0.06465517241379312,1,0
M0,equal_width,2023-04-25,2023-04-26,0.06465517241379312,1,0
M0,equal_width,2023-04-26,2023-04-27,0.06465517241379312,1,0
M0,equal_width,2023-04-27,2023-04-28,0.06465517241379312,1,0
M0,equal_width,2023-04-28,2023-05-01,0.06349952963311381,1,0
M0,equal_width,2023-05-01,2023-05-02,0.06349952963311381,1,0
M0,equal_width,2023-05-02,2023-05-03,0.06349952963311381,1,0
M0,equal_width,2023-05-03,2023-05-04,0.06349952963311381,1,0
M0,equal_width,2023-05-04,2023-05-05,0.06349952963311381,1,0
M0,equal_width,2023-05-05,2023-05-08,0.06349952963311381,1,0
M0,equal_width,2023-05-08,2023-05-09,0.06349952963311381,1,0
M0,equal_width,2023-05-09,2023-05-10,0.06349952963311381,1,0
M0,equal_width,2023-05-10,2023-05-11,0.06349952963311381,1,0
M0,equal_width,2023-05-11,2023-05-12,0.06349952963311381,1,0
M0,equal_width,2023-05-12,2023-05-15,0.06349952963311381,1,0
M0,equal_width,2023-05-15,2023-05-16,0.06349952963311381,1,0
M0,equal_width,2023-05-16,2023-05-17,0.06349952963311381,1,0
M0,equal_width,2023-05-17,2023-05-18,0.06349952963311381,1,0
M0,equal_width,2023-05-18,2023-05-19,0.06349952963311381,1,0
M0,equal_width,2023-05-19,2023-05-22,0.06349952963311381,1,0
M0,equal_width,2023-05-22,2023-05-23,0.06349952963311381,1,0
M0,equal_width,2023-05-23,2023-05-24,0.06349952963311381,1,0
M0,equal_width,2023-05-24,2023-05-25,0.06349952963311381,1,0
M0,equal_width,2023-05-25,2023-05-26,0.06349952963311381,1,0
M0,equal_width,2023-05-26,2023-05-30,0.06349952963311381,1,0
M0,equal_width,2023-05-30,2023-05-31,0.06349952963311381,1,0
M0,equal_width,2023-05-31,2023-06-01,0.06221198156682027,1,0
M0,equal_width,2023-06-01,2023-06-02,0.06221198156682027,1,0
M0,equal_width,2023-06-02,2023-06-05,0.06221198156682027,1,0
M0,equal_width,2023-06-05,2023-06-06,0.06221198156682027,1,0
M0,equal_width,2023-06-06,2023-06-07,0.06221198156682027,1,0
M0,equal_width,2023-06-07,2023-06-08,0.06221198156682027,1,0
M0,equal_width,2023-06-08,2023-06-09,0.06221198156682027,1,0
M0,equal_width,2023-06-09,2023-06-12,0.06221198156682027,1,0
M0,equal_width,2023-06-12,2023-06-13,0.06221198156682027,1,0
M0,equal_width,2023-06-13,2023-06-14,0.06221198156682027,1,0
M0,equal_width,2023-06-14,2023-06-15,0.06221198156682027,1,0
M0,equal_width,2023-06-15,2023-06-16,0.06221198156682027,1,0
M0,equal_width,2023-06-16,2023-06-20,0.06221198156682027,1,0
M0,equal_width,2023-06-20,2023-06-21,0.06221198156682027,1,0
M0,equal_width,2023-06-21,2023-06-22,0.06221198156682027,1,0
M0,equal_width,2023-06-22,2023-06-23,0.06221198156682027,1,0
M0,equal_width,2023-06-23,2023-06-26,0.06221198156682027,1,0
M0,equal_width,2023-06-26,2023-06-27,0.06221198156682027,1,0
M0,equal_width,2023-06-27,2023-06-28,0.06221198156682027,1,0
M0,equal_width,2023-06-28,2023-06-29,0.06221198156682027,1,0
M0,equal_width,2023-06-29,2023-06-30,0.06221198156682027,1,0
M0,equal_width,2023-06-30,2023-07-03,0.06103074141048824,1,0
M0,equal_width,2023-07-03,2023-07-05,0.06103074141048824,1,0
M0,equal_width,2023-07-05,2023-07-06,0.06103074141048824,1,0
M0,equal_width,2023-07-06,2023-07-07,0.06103074141048824,1,0
M0,equal_width,2023-07-07,2023-07-10,0.06103074141048824,1,0
M0,equal_width,2023-07-10,2023-07-11,0.06103074141048824,1,0
M0,equal_width,2023-07-11,2023-07-12,0.06103074141048824,1,0
M0,equal_width,2023-07-12,2023-07-13,0.06103074141048824,1,0
M0,equal_width,2023-07-13,2023-07-14,0.06103074141048824,1,0
M0,equal_width,2023-07-14,2023-07-17,0.06103074141048824,1,0
M0,equal_width,2023-07-17,2023-07-18,0.06103074141048824,1,0
M0,equal_width,2023-07-18,2023-07-19,0.06103074141048824,1,0
M0,equal_width,2023-07-19,2023-07-20,0.06103074141048824,1,0
M0,equal_width,2023-07-20,2023-07-21,0.06103074141048824,1,0
M0,equal_width,2023-07-21,2023-07-24,0.06103074141048824,1,0
M0,equal_width,2023-07-24,2023-07-25,0.06103074141048824,1,0
M0,equal_width,2023-07-25,2023-07-26,0.06103074141048824,1,0
M0,equal_width,2023-07-26,2023-07-27,0.06103074141048824,1,0
M0,equal_width,2023-07-27,2023-07-28,0.06103074141048824,1,0
M0,equal_width,2023-07-28,2023-07-31,0.06103074141048824,1,0
M0,equal_width,2023-07-31,2023-08-01,0.0599467140319716,1,0
M0,equal_width,2023-08-01,2023-08-02,0.0599467140319716,1,0
M0,equal_width,2023-08-02,2023-08-03,0.0599467140319716,1,0
M0,equal_width,2023-08-03,2023-08-04,0.0599467140319716,1,0
M0,equal_width,2023-08-04,2023-08-07,0.0599467140319716,1,0
M0,equal_width,2023-08-07,2023-08-08,0.0599467140319716,1,0
M0,equal_width,2023-08-08,2023-08-09,0.0599467140319716,1,0
M0,equal_width,2023-08-09,2023-08-10,0.0599467140319716,1,0
M0,equal_width,2023-08-10,2023-08-11,0.0599467140319716,1,0
M0,equal_width,2023-08-11,2023-08-14,0.0599467140319716,1,0
M0,equal_width,2023-08-14,2023-08-15,0.0599467140319716,1,0
M0,equal_width,2023-08-15,2023-08-16,0.0599467140319716,1,0
M0,equal_width,2023-08-16,2023-08-17,0.0599467140319716,1,0
M0,equal_width,2023-08-17,2023-08-18,0.0599467140319716,1,0
M0,equal_width,2023-08-18,2023-08-21,0.0599467140319716,1,0
